node,isBusStop,isMetroStation,x,y
3585,0,0,85,-35
3586,0,0,86,-35
3587,0,0,87,-35
3588,0,0,88,-35
3589,0,0,89,-35
3590,0,0,90,-35
3591,0,0,91,-35
3592,0,0,92,-35
3593,0,0,93,-35
3594,0,0,94,-35
3595,0,0,95,-35
3596,0,0,96,-35
3597,0,0,97,-35
3598,0,0,98,-35
3599,0,0,99,-35
3600,0,0,0,-36
3601,0,0,1,-36
3602,0,0,2,-36
3603,0,0,3,-36
3604,0,0,4,-36
3605,0,0,5,-36
3606,0,0,6,-36
3607,0,0,7,-36
3608,0,0,8,-36
3609,0,0,9,-36
3610,0,0,10,-36
3611,0,0,11,-36
3612,0,0,12,-36
3613,0,0,13,-36
3614,0,0,14,-36
3615,0,0,15,-36
3616,0,0,16,-36
3617,0,0,17,-36
3618,0,0,18,-36
3619,0,0,19,-36
3620,0,0,20,-36
3621,0,0,21,-36
3622,0,0,22,-36
3623,0,0,23,-36
3624,0,0,24,-36
3625,0,0,25,-36
3626,0,0,26,-36
3627,0,0,27,-36
3628,0,0,28,-36
3629,0,0,29,-36
3630,0,0,30,-36
3631,0,0,31,-36
3632,0,0,32,-36
3633,0,0,33,-36
3634,0,0,34,-36
3635,0,0,35,-36
3636,0,0,36,-36
3637,0,0,37,-36
3638,0,0,38,-36
3639,0,0,39,-36
3640,0,0,40,-36
3641,0,0,41,-36
3642,0,0,42,-36
3643,0,0,43,-36
3644,0,0,44,-36
3645,0,0,45,-36
3646,0,0,46,-36
3647,0,0,47,-36
3648,0,0,48,-36
3649,0,0,49,-36
3650,0,0,50,-36
3651,0,0,51,-36
3652,0,0,52,-36
3653,0,0,53,-36
3654,0,0,54,-36
3655,0,0,55,-36
3656,0,0,56,-36
3657,0,0,57,-36
3658,0,0,58,-36
3659,0,0,59,-36
3660,0,0,60,-36
3661,0,0,61,-36
3662,0,0,62,-36
3663,0,0,63,-36
3664,0,0,64,-36
3665,0,0,65,-36
3666,0,0,66,-36
3667,0,0,67,-36
3668,0,0,68,-36
3669,0,0,69,-36
3670,0,0,70,-36
3671,0,0,71,-36
3672,0,0,72,-36
3673,0,0,73,-36
3674,0,0,74,-36
3675,0,0,75,-36
3676,0,0,76,-36
3677,0,0,77,-36
3678,0,0,78,-36
3679,0,0,79,-36
3680,0,0,80,-36
3681,0,0,81,-36
3682,0,0,82,-36
3683,0,0,83,-36
3684,0,0,84,-36
3685,0,0,85,-36
3686,0,0,86,-36
3687,0,0,87,-36
3688,0,0,88,-36
3689,0,0,89,-36
3690,0,0,90,-36
3691,0,0,91,-36
3692,0,0,92,-36
3693,0,0,93,-36
3694,0,0,94,-36
3695,0,0,95,-36
3696,0,0,96,-36
3697,0,0,97,-36
3698,0,0,98,-36
3699,0,0,99,-36
3700,0,0,0,-37
3701,0,0,1,-37
3702,0,0,2,-37
3703,0,0,3,-37
3704,0,0,4,-37
3705,0,0,5,-37
3706,0,0,6,-37
3707,0,0,7,-37
3708,0,0,8,-37
3709,0,0,9,-37
3710,0,0,10,-37
3711,0,0,11,-37
3712,0,0,12,-37
3713,0,0,13,-37
3714,0,0,14,-37
3715,0,0,15,-37
3716,0,0,16,-37
3717,0,0,17,-37
3718,0,0,18,-37
3719,0,0,19,-37
3720,0,0,20,-37
3721,0,0,21,-37
3722,0,0,22,-37
3723,0,0,23,-37
3724,0,0,24,-37
3725,0,0,25,-37
3726,0,0,26,-37
3727,0,0,27,-37
3728,0,0,28,-37
3729,0,0,29,-37
3730,0,0,30,-37
3731,0,0,31,-37
3732,0,0,32,-37
3733,0,0,33,-37
3734,0,0,34,-37
3735,0,0,35,-37
3736,0,0,36,-37
3737,0,0,37,-37
3738,0,0,38,-37
3739,0,0,39,-37
3740,0,0,40,-37
3741,0,0,41,-37
3742,0,0,42,-37
3743,0,0,43,-37
3744,0,0,44,-37
3745,0,0,45,-37
3746,0,0,46,-37
3747,0,0,47,-37
3748,0,0,48,-37
3749,0,0,49,-37
3750,0,0,50,-37
3751,0,0,51,-37
3752,0,0,52,-37
3753,0,0,53,-37
3754,0,0,54,-37
3755,0,0,55,-37
3756,0,0,56,-37
3757,0,0,57,-37
3758,0,0,58,-37
3759,0,0,59,-37
3760,0,0,60,-37
3761,0,0,61,-37
3762,0,0,62,-37
3763,0,0,63,-37
3764,0,0,64,-37
3765,0,0,65,-37
3766,0,0,66,-37
3767,0,0,67,-37
3768,0,0,68,-37
3769,0,0,69,-37
3770,0,0,70,-37
3771,0,0,71,-37
3772,0,0,72,-37
3773,0,0,73,-37
3774,0,0,74,-37
3775,0,0,75,-37
3776,0,0,76,-37
3777,0,0,77,-37
3778,0,0,78,-37
3779,0,0,79,-37
3780,0,0,80,-37
3781,0,0,81,-37
3782,0,0,82,-37
3783,0,0,83,-37
3784,0,0,84,-37
3785,0,0,85,-37
3786,0,0,86,-37
3787,0,0,87,-37
3788,0,0,88,-37
3789,0,0,89,-37
3790,0,0,90,-37
3791,0,0,91,-37
3792,0,0,92,-37
3793,0,0,93,-37
3794,0,0,94,-37
3795,0,0,95,-37
3796,0,0,96,-37
3797,0,0,97,-37
3798,0,0,98,-37
3799,0,0,99,-37
3800,0,0,0,-38
3801,0,0,1,-38
3802,0,0,2,-38
3803,0,0,3,-38
3804,0,0,4,-38
3805,0,0,5,-38
3806,0,0,6,-38
3807,0,0,7,-38
3808,0,0,8,-38
3809,0,0,9,-38
3810,0,0,10,-38
3811,0,0,11,-38
3812,0,0,12,-38
3813,0,0,13,-38
3814,0,0,14,-38
3815,0,0,15,-38
3816,0,0,16,-38
3817,0,0,17,-38
3818,0,0,18,-38
3819,0,0,19,-38
3820,0,0,20,-38
3821,0,0,21,-38
3822,0,0,22,-38
3823,0,0,23,-38
3824,0,0,24,-38
3825,0,0,25,-38
3826,0,0,26,-38
3827,0,0,27,-38
3828,0,0,28,-38
3829,0,0,29,-38
3830,0,0,30,-38
3831,0,0,31,-38
3832,0,0,32,-38
3833,0,0,33,-38
3834,0,0,34,-38
3835,0,0,35,-38
3836,0,0,36,-38
3837,0,0,37,-38
3838,0,0,38,-38
3839,0,0,39,-38
3840,0,0,40,-38
3841,0,0,41,-38
3842,0,0,42,-38
3843,0,0,43,-38
3844,0,0,44,-38
3845,0,0,45,-38
3846,0,0,46,-38
3847,0,0,47,-38
3848,0,0,48,-38
3849,0,0,49,-38
3850,0,0,50,-38
3851,0,0,51,-38
3852,0,0,52,-38
3853,0,0,53,-38
3854,0,0,54,-38
3855,0,0,55,-38
3856,0,0,56,-38
3857,0,0,57,-38
3858,0,0,58,-38
3859,0,0,59,-38
3860,0,0,60,-38
3861,0,0,61,-38
3862,0,0,62,-38
3863,0,0,63,-38
3864,0,0,64,-38
3865,0,0,65,-38
3866,0,0,66,-38
3867,0,0,67,-38
3868,0,0,68,-38
3869,0,0,69,-38
3870,0,0,70,-38
3871,0,0,71,-38
3872,0,0,72,-38
3873,0,0,73,-38
3874,0,0,74,-38
3875,0,0,75,-38
3876,0,0,76,-38
3877,0,0,77,-38
3878,0,0,78,-38
3879,0,0,79,-38
3880,0,0,80,-38
3881,0,0,81,-38
3882,0,0,82,-38
3883,0,0,83,-38
3884,0,0,84,-38
3885,0,0,85,-38
3886,0,0,86,-38
3887,0,0,87,-38
3888,0,0,88,-38
3889,0,0,89,-38
3890,0,0,90,-38
3891,0,0,91,-38
3892,0,0,92,-38
3893,0,0,93,-38
3894,0,0,94,-38
3895,0,0,95,-38
3896,0,0,96,-38
3897,0,0,97,-38
3898,0,0,98,-38
3899,0,0,99,-38
3900,0,0,0,-39
3901,0,0,1,-39
3902,0,0,2,-39
3903,0,0,3,-39
3904,0,0,4,-39
3905,0,0,5,-39
3906,0,0,6,-39
3907,0,0,7,-39
3908,0,0,8,-39
3909,0,0,9,-39
3910,0,0,10,-39
3911,0,0,11,-39
3912,0,0,12,-39
3913,0,0,13,-39
3914,0,0,14,-39
3915,0,0,15,-39
3916,0,0,16,-39
3917,0,0,17,-39
3918,0,0,18,-39
3919,0,0,19,-39
3920,0,0,20,-39
3921,0,0,21,-39
3922,0,0,22,-39
3923,0,0,23,-39
3924,0,0,24,-39
3925,0,0,25,-39
3926,0,0,26,-39
3927,0,0,27,-39
3928,0,0,28,-39
3929,0,0,29,-39
3930,0,0,30,-39
3931,0,0,31,-39
3932,0,0,32,-39
3933,0,0,33,-39
3934,0,0,34,-39
3935,0,0,35,-39
3936,0,0,36,-39
3937,0,0,37,-39
3938,0,0,38,-39
3939,0,0,39,-39
3940,0,0,40,-39
3941,0,0,41,-39
3942,0,0,42,-39
3943,0,0,43,-39
3944,0,0,44,-39
3945,0,0,45,-39
3946,0,0,46,-39
3947,0,0,47,-39
3948,0,0,48,-39
3949,0,0,49,-39
3950,0,0,50,-39
3951,0,0,51,-39
3952,0,0,52,-39
3953,0,0,53,-39
3954,0,0,54,-39
3955,0,0,55,-39
3956,0,0,56,-39
3957,0,0,57,-39
3958,0,0,58,-39
3959,0,0,59,-39
3960,0,0,60,-39
3961,0,0,61,-39
3962,0,0,62,-39
3963,0,0,63,-39
3964,0,0,64,-39
3965,0,0,65,-39
3966,0,0,66,-39
3967,0,0,67,-39
3968,0,0,68,-39
3969,0,0,69,-39
3970,0,0,70,-39
3971,0,0,71,-39
3972,0,0,72,-39
3973,0,0,73,-39
3974,0,0,74,-39
3975,0,0,75,-39
3976,0,0,76,-39
3977,0,0,77,-39
3978,0,0,78,-39
3979,0,0,79,-39
3980,0,0,80,-39
3981,0,0,81,-39
3982,0,0,82,-39
3983,0,0,83,-39
3984,0,0,84,-39
3985,0,0,85,-39
3986,0,0,86,-39
3987,0,0,87,-39
3988,0,0,88,-39
3989,0,0,89,-39
3990,0,0,90,-39
3991,0,0,91,-39
3992,0,0,92,-39
3993,0,0,93,-39
3994,0,0,94,-39
3995,0,0,95,-39
3996,0,0,96,-39
3997,0,0,97,-39
3998,0,0,98,-39
3999,0,0,99,-39
4000,0,0,0,-40
4001,0,0,1,-40
4002,0,0,2,-40
4003,0,0,3,-40
4004,0,0,4,-40
4005,0,0,5,-40
4006,0,0,6,-40
4007,0,0,7,-40
4008,0,0,8,-40
4009,0,0,9,-40
4010,0,0,10,-40
4011,0,0,11,-40
4012,0,0,12,-40
4013,0,0,13,-40
4014,0,0,14,-40
4015,0,0,15,-40
4016,0,0,16,-40
4017,0,0,17,-40
4018,0,0,18,-40
4019,0,0,19,-40
4020,0,0,20,-40
4021,0,0,21,-40
4022,0,0,22,-40
4023,0,0,23,-40
4024,0,0,24,-40
4025,0,0,25,-40
4026,0,0,26,-40
4027,0,0,27,-40
4028,0,0,28,-40
4029,0,0,29,-40
4030,0,0,30,-40
4031,0,0,31,-40
4032,0,0,32,-40
4033,0,0,33,-40
4034,0,0,34,-40
4035,0,0,35,-40
4036,0,0,36,-40
4037,0,0,37,-40
4038,0,0,38,-40
4039,0,0,39,-40
4040,0,0,40,-40
4041,0,0,41,-40
4042,0,0,42,-40
4043,0,0,43,-40
4044,0,0,44,-40
4045,0,0,45,-40
4046,0,0,46,-40
4047,0,0,47,-40
4048,0,0,48,-40
4049,0,0,49,-40
4050,0,0,50,-40
4051,0,0,51,-40
4052,0,0,52,-40
4053,0,0,53,-40
4054,0,0,54,-40
4055,0,0,55,-40
4056,0,0,56,-40
4057,0,0,57,-40
4058,0,0,58,-40
4059,0,0,59,-40
4060,0,0,60,-40
4061,0,0,61,-40
4062,0,0,62,-40
4063,0,0,63,-40
4064,0,0,64,-40
4065,0,0,65,-40
4066,0,0,66,-40
4067,0,0,67,-40
4068,0,0,68,-40
4069,0,0,69,-40
4070,0,0,70,-40
4071,0,0,71,-40
4072,0,0,72,-40
4073,0,0,73,-40
4074,0,0,74,-40
4075,0,0,75,-40
4076,0,0,76,-40
4077,0,0,77,-40
4078,0,0,78,-40
4079,0,0,79,-40
4080,0,0,80,-40
4081,0,0,81,-40
4082,0,0,82,-40
4083,0,0,83,-40
4084,0,0,84,-40
4085,0,0,85,-40
4086,0,0,86,-40
4087,0,0,87,-40
4088,0,0,88,-40
4089,0,0,89,-40
4090,0,0,90,-40
4091,0,0,91,-40
4092,0,0,92,-40
4093,0,0,93,-40
4094,0,0,94,-40
4095,0,0,95,-40
4096,0,0,96,-40
4097,0,0,97,-40
4098,0,0,98,-40
4099,0,0,99,-40
4100,0,0,0,-41
4101,0,0,1,-41
4102,0,0,2,-41
4103,0,0,3,-41
4104,0,0,4,-41
4105,0,0,5,-41
4106,0,0,6,-41
4107,0,0,7,-41
4108,0,0,8,-41
4109,0,0,9,-41
4110,0,0,10,-41
4111,0,0,11,-41
4112,0,0,12,-41
4113,0,0,13,-41
4114,0,0,14,-41
4115,0,0,15,-41
4116,0,0,16,-41
4117,0,0,17,-41
4118,0,0,18,-41
4119,0,0,19,-41
4120,0,0,20,-41
4121,0,0,21,-41
4122,0,0,22,-41
4123,0,0,23,-41
4124,0,0,24,-41
4125,0,0,25,-41
4126,0,0,26,-41
4127,0,0,27,-41
4128,0,0,28,-41
4129,0,0,29,-41
4130,0,0,30,-41
4131,0,0,31,-41
4132,0,0,32,-41
4133,0,0,33,-41
4134,0,0,34,-41
4135,0,0,35,-41
4136,0,0,36,-41
4137,0,0,37,-41
4138,0,0,38,-41
4139,0,0,39,-41
4140,0,0,40,-41
4141,0,0,41,-41
4142,0,0,42,-41
4143,0,0,43,-41
4144,0,0,44,-41
4145,0,0,45,-41
4146,0,0,46,-41
4147,0,0,47,-41
4148,0,0,48,-41
4149,0,0,49,-41
4150,0,0,50,-41
4151,0,0,51,-41
4152,0,0,52,-41
4153,0,0,53,-41
4154,0,0,54,-41
4155,0,0,55,-41
4156,0,0,56,-41
4157,0,0,57,-41
4158,0,0,58,-41
4159,0,0,59,-41
4160,0,0,60,-41
4161,0,0,61,-41
4162,0,0,62,-41
4163,0,0,63,-41
4164,0,0,64,-41
4165,0,0,65,-41
4166,0,0,66,-41
4167,0,0,67,-41
4168,0,0,68,-41
4169,0,0,69,-41
4170,0,0,70,-41
4171,0,0,71,-41
4172,0,0,72,-41
4173,0,0,73,-41
4174,0,0,74,-41
4175,0,0,75,-41
4176,0,0,76,-41
4177,0,0,77,-41
4178,0,0,78,-41
4179,0,0,79,-41
4180,0,0,80,-41
4181,0,0,81,-41
4182,0,0,82,-41
4183,0,0,83,-41
4184,0,0,84,-41
4185,0,0,85,-41
4186,0,0,86,-41
4187,0,0,87,-41
4188,0,0,88,-41
4189,0,0,89,-41
4190,0,0,90,-41
4191,0,0,91,-41
4192,0,0,92,-41
4193,0,0,93,-41
4194,0,0,94,-41
4195,0,0,95,-41
4196,0,0,96,-41
4197,0,0,97,-41
4198,0,0,98,-41
4199,0,0,99,-41
4200,0,0,0,-42
4201,0,0,1,-42
4202,0,0,2,-42
4203,0,0,3,-42
4204,0,0,4,-42
4205,0,0,5,-42
4206,0,0,6,-42
4207,0,0,7,-42
4208,0,0,8,-42
4209,0,0,9,-42
4210,0,0,10,-42
4211,0,0,11,-42
4212,0,0,12,-42
4213,0,0,13,-42
4214,0,0,14,-42
4215,0,0,15,-42
4216,0,0,16,-42
4217,0,0,17,-42
4218,0,0,18,-42
4219,0,0,19,-42
4220,0,0,20,-42
4221,0,0,21,-42
4222,0,0,22,-42
4223,0,0,23,-42
4224,0,0,24,-42
4225,0,0,25,-42
4226,0,0,26,-42
4227,0,0,27,-42
4228,0,0,28,-42
4229,0,0,29,-42
4230,0,0,30,-42
4231,0,0,31,-42
4232,0,0,32,-42
4233,0,0,33,-42
4234,0,0,34,-42
4235,0,0,35,-42
4236,0,0,36,-42
4237,0,0,37,-42
4238,0,0,38,-42
4239,0,0,39,-42
4240,0,0,40,-42
4241,0,0,41,-42
4242,0,0,42,-42
4243,0,0,43,-42
4244,0,0,44,-42
4245,0,0,45,-42
4246,0,0,46,-42
4247,0,0,47,-42
4248,0,0,48,-42
4249,0,0,49,-42
4250,0,0,50,-42
4251,0,0,51,-42
4252,0,0,52,-42
4253,0,0,53,-42
4254,0,0,54,-42
4255,0,0,55,-42
4256,0,0,56,-42
4257,0,0,57,-42
4258,0,0,58,-42
4259,0,0,59,-42
4260,0,0,60,-42
4261,0,0,61,-42
4262,0,0,62,-42
4263,0,0,63,-42
4264,0,0,64,-42
4265,0,0,65,-42
4266,0,0,66,-42
4267,0,0,67,-42
4268,0,0,68,-42
4269,0,0,69,-42
4270,0,0,70,-42
4271,0,0,71,-42
4272,0,0,72,-42
4273,0,0,73,-42
4274,0,0,74,-42
4275,0,0,75,-42
4276,0,0,76,-42
4277,0,0,77,-42
4278,0,0,78,-42
4279,0,0,79,-42
4280,0,0,80,-42
4281,0,0,81,-42
4282,0,0,82,-42
4283,0,0,83,-42
4284,0,0,84,-42
4285,0,0,85,-42
4286,0,0,86,-42
4287,0,0,87,-42
4288,0,0,88,-42
4289,0,0,89,-42
4290,0,0,90,-42
4291,0,0,91,-42
4292,0,0,92,-42
4293,0,0,93,-42
4294,0,0,94,-42
4295,0,0,95,-42
4296,0,0,96,-42
4297,0,0,97,-42
4298,0,0,98,-42
4299,0,0,99,-42
4300,0,0,0,-43
4301,0,0,1,-43
4302,0,0,2,-43
4303,0,0,3,-43
4304,0,0,4,-43
4305,0,0,5,-43
4306,0,0,6,-43
4307,0,0,7,-43
4308,0,0,8,-43
4309,0,0,9,-43
4310,0,0,10,-43
4311,0,0,11,-43
4312,0,0,12,-43
4313,0,0,13,-43
4314,0,0,14,-43
4315,0,0,15,-43
4316,0,0,16,-43
4317,0,0,17,-43
4318,0,0,18,-43
4319,0,0,19,-43
4320,0,0,20,-43
4321,0,0,21,-43
4322,0,0,22,-43
4323,0,0,23,-43
4324,0,0,24,-43
4325,0,0,25,-43
4326,0,0,26,-43
4327,0,0,27,-43
4328,0,0,28,-43
4329,0,0,29,-43
4330,0,0,30,-43
4331,0,0,31,-43
4332,0,0,32,-43
4333,0,0,33,-43
4334,0,0,34,-43
4335,0,0,35,-43
4336,0,0,36,-43
4337,0,0,37,-43
4338,0,0,38,-43
4339,0,0,39,-43
4340,0,0,40,-43
4341,0,0,41,-43
4342,0,0,42,-43
4343,0,0,43,-43
4344,0,0,44,-43
4345,0,0,45,-43
4346,0,0,46,-43
4347,0,0,47,-43
4348,0,0,48,-43
4349,0,0,49,-43
4350,0,0,50,-43
4351,0,0,51,-43
4352,0,0,52,-43
4353,0,0,53,-43
4354,0,0,54,-43
4355,0,0,55,-43
4356,0,0,56,-43
4357,0,0,57,-43
4358,0,0,58,-43
4359,0,0,59,-43
4360,0,0,60,-43
4361,0,0,61,-43
4362,0,0,62,-43
4363,0,0,63,-43
4364,0,0,64,-43
4365,0,0,65,-43
4366,0,0,66,-43
4367,0,0,67,-43
4368,0,0,68,-43
4369,0,0,69,-43
4370,0,0,70,-43
4371,0,0,71,-43
4372,0,0,72,-43
4373,0,0,73,-43
4374,0,0,74,-43
4375,0,0,75,-43
4376,0,0,76,-43
4377,0,0,77,-43
4378,0,0,78,-43
4379,0,0,79,-43
4380,0,0,80,-43
4381,0,0,81,-43
4382,0,0,82,-43
4383,0,0,83,-43
4384,0,0,84,-43
4385,0,0,85,-43
4386,0,0,86,-43
4387,0,0,87,-43
4388,0,0,88,-43
4389,0,0,89,-43
4390,0,0,90,-43
4391,0,0,91,-43
4392,0,0,92,-43
4393,0,0,93,-43
4394,0,0,94,-43
4395,0,0,95,-43
4396,0,0,96,-43
4397,0,0,97,-43
4398,0,0,98,-43
4399,0,0,99,-43
4400,0,0,0,-44
4401,0,0,1,-44
4402,0,0,2,-44
4403,0,0,3,-44
4404,0,0,4,-44
4405,0,0,5,-44
4406,0,0,6,-44
4407,0,0,7,-44
4408,0,0,8,-44
4409,0,0,9,-44
4410,0,0,10,-44
4411,0,0,11,-44
4412,0,0,12,-44
4413,0,0,13,-44
4414,0,0,14,-44
4415,0,0,15,-44
4416,0,0,16,-44
4417,0,0,17,-44
4418,0,0,18,-44
4419,0,0,19,-44
4420,0,0,20,-44
4421,0,0,21,-44
4422,0,0,22,-44
4423,0,0,23,-44
4424,0,0,24,-44
4425,0,0,25,-44
4426,0,0,26,-44
4427,0,0,27,-44
4428,0,0,28,-44
4429,0,0,29,-44
4430,0,0,30,-44
4431,0,0,31,-44
4432,0,0,32,-44
4433,0,0,33,-44
4434,0,0,34,-44
4435,0,0,35,-44
4436,0,0,36,-44
4437,0,0,37,-44
4438,0,0,38,-44
4439,0,0,39,-44
4440,0,0,40,-44
4441,0,0,41,-44
4442,0,0,42,-44
4443,0,0,43,-44
4444,0,0,44,-44
4445,0,0,45,-44
4446,0,0,46,-44
4447,0,0,47,-44
4448,0,0,48,-44
4449,0,0,49,-44
4450,0,0,50,-44
4451,0,0,51,-44
4452,0,0,52,-44
4453,0,0,53,-44
4454,0,0,54,-44
4455,0,0,55,-44
4456,0,0,56,-44
4457,0,0,57,-44
4458,0,0,58,-44
4459,0,0,59,-44
4460,0,0,60,-44
4461,0,0,61,-44
4462,0,0,62,-44
4463,0,0,63,-44
4464,0,0,64,-44
4465,0,0,65,-44
4466,0,0,66,-44
4467,0,0,67,-44
4468,0,0,68,-44
4469,0,0,69,-44
4470,0,0,70,-44
4471,0,0,71,-44
4472,0,0,72,-44
4473,0,0,73,-44
4474,0,0,74,-44
4475,0,0,75,-44
4476,0,0,76,-44
4477,0,0,77,-44
4478,0,0,78,-44
4479,0,0,79,-44
4480,0,0,80,-44
4481,0,0,81,-44
4482,0,0,82,-44
4483,0,0,83,-44
4484,0,0,84,-44
4485,0,0,85,-44
4486,0,0,86,-44
4487,0,0,87,-44
4488,0,0,88,-44
4489,0,0,89,-44
4490,0,0,90,-44
4491,0,0,91,-44
4492,0,0,92,-44
4493,0,0,93,-44
4494,0,0,94,-44
4495,0,0,95,-44
4496,0,0,96,-44
4497,0,0,97,-44
4498,0,0,98,-44
4499,0,0,99,-44
4500,0,0,0,-45
4501,0,0,1,-45
4502,0,0,2,-45
4503,0,0,3,-45
4504,0,0,4,-45
4505,0,0,5,-45
4506,0,0,6,-45
4507,0,0,7,-45
4508,0,0,8,-45
4509,0,0,9,-45
4510,0,0,10,-45
4511,0,0,11,-45
4512,0,0,12,-45
4513,0,0,13,-45
4514,0,0,14,-45
4515,0,0,15,-45
4516,0,0,16,-45
4517,0,0,17,-45
4518,0,0,18,-45
4519,0,0,19,-45
4520,0,0,20,-45
4521,0,0,21,-45
4522,0,0,22,-45
4523,0,0,23,-45
4524,0,0,24,-45
4525,0,0,25,-45
4526,0,0,26,-45
4527,0,0,27,-45
4528,0,0,28,-45
4529,0,0,29,-45
4530,0,0,30,-45
4531,0,0,31,-45
4532,0,0,32,-45
4533,0,0,33,-45
4534,0,0,34,-45
4535,0,0,35,-45
4536,0,0,36,-45
4537,0,0,37,-45
4538,0,0,38,-45
4539,0,0,39,-45
4540,0,0,40,-45
4541,0,0,41,-45
4542,0,0,42,-45
4543,0,0,43,-45
4544,0,0,44,-45
4545,0,0,45,-45
4546,0,0,46,-45
4547,0,0,47,-45
4548,0,0,48,-45
4549,0,0,49,-45
4550,0,0,50,-45
4551,0,0,51,-45
4552,0,0,52,-45
4553,0,0,53,-45
4554,0,0,54,-45
4555,0,0,55,-45
4556,0,0,56,-45
4557,0,0,57,-45
4558,0,0,58,-45
4559,0,0,59,-45
4560,0,0,60,-45
4561,0,0,61,-45
4562,0,0,62,-45
4563,0,0,63,-45
4564,0,0,64,-45
4565,0,0,65,-45
4566,0,0,66,-45
4567,0,0,67,-45
4568,0,0,68,-45
4569,0,0,69,-45
4570,0,0,70,-45
4571,0,0,71,-45
4572,0,0,72,-45
4573,0,0,73,-45
4574,0,0,74,-45
4575,0,0,75,-45
4576,0,0,76,-45
4577,0,0,77,-45
4578,0,0,78,-45
4579,0,0,79,-45
4580,0,0,80,-45
4581,0,0,81,-45
4582,0,0,82,-45
4583,0,0,83,-45
4584,0,0,84,-45
4585,0,0,85,-45
4586,0,0,86,-45
4587,0,0,87,-45
4588,0,0,88,-45
4589,0,0,89,-45
4590,0,0,90,-45
4591,0,0,91,-45
4592,0,0,92,-45
4593,0,0,93,-45
4594,0,0,94,-45
4595,0,0,95,-45
4596,0,0,96,-45
4597,0,0,97,-45
4598,0,0,98,-45
4599,0,0,99,-45
4600,0,0,0,-46
4601,0,0,1,-46
4602,0,0,2,-46
4603,0,0,3,-46
4604,0,0,4,-46
4605,0,0,5,-46
4606,0,0,6,-46
4607,0,0,7,-46
4608,0,0,8,-46
4609,0,0,9,-46
4610,0,0,10,-46
4611,0,0,11,-46
4612,0,0,12,-46
4613,0,0,13,-46
4614,0,0,14,-46
4615,0,0,15,-46
4616,0,0,16,-46
4617,0,0,17,-46
4618,0,0,18,-46
4619,0,0,19,-46
4620,0,0,20,-46
4621,0,0,21,-46
4622,0,0,22,-46
4623,0,0,23,-46
4624,0,0,24,-46
4625,0,0,25,-46
4626,0,0,26,-46
4627,0,0,27,-46
4628,0,0,28,-46
4629,0,0,29,-46
4630,0,0,30,-46
4631,0,0,31,-46
4632,0,0,32,-46
4633,0,0,33,-46
4634,0,0,34,-46
4635,0,0,35,-46
4636,0,0,36,-46
4637,0,0,37,-46
4638,0,0,38,-46
4639,0,0,39,-46
4640,0,0,40,-46
4641,0,0,41,-46
4642,0,0,42,-46
4643,0,0,43,-46
4644,0,0,44,-46
4645,0,0,45,-46
4646,0,0,46,-46
4647,0,0,47,-46
4648,0,0,48,-46
4649,0,0,49,-46
4650,0,0,50,-46
4651,0,0,51,-46
4652,0,0,52,-46
4653,0,0,53,-46
4654,0,0,54,-46
4655,0,0,55,-46
4656,0,0,56,-46
4657,0,0,57,-46
4658,0,0,58,-46
4659,0,0,59,-46
4660,0,0,60,-46
4661,0,0,61,-46
4662,0,0,62,-46
4663,0,0,63,-46
4664,0,0,64,-46
4665,0,0,65,-46
4666,0,0,66,-46
4667,0,0,67,-46
4668,0,0,68,-46
4669,0,0,69,-46
4670,0,0,70,-46
4671,0,0,71,-46
4672,0,0,72,-46
4673,0,0,73,-46
4674,0,0,74,-46
4675,0,0,75,-46
4676,0,0,76,-46
4677,0,0,77,-46
4678,0,0,78,-46
4679,0,0,79,-46
4680,0,0,80,-46
4681,0,0,81,-46
4682,0,0,82,-46
4683,0,0,83,-46
4684,0,0,84,-46
4685,0,0,85,-46
4686,0,0,86,-46
4687,0,0,87,-46
4688,0,0,88,-46
4689,0,0,89,-46
4690,0,0,90,-46
4691,0,0,91,-46
4692,0,0,92,-46
4693,0,0,93,-46
4694,0,0,94,-46
4695,0,0,95,-46
4696,0,0,96,-46
4697,0,0,97,-46
4698,0,0,98,-46
4699,0,0,99,-46
4700,0,0,0,-47
4701,0,0,1,-47
4702,0,0,2,-47
4703,0,0,3,-47
4704,0,0,4,-47
4705,0,0,5,-47
4706,0,0,6,-47
4707,0,0,7,-47
4708,0,0,8,-47
4709,0,0,9,-47
4710,0,0,10,-47
4711,0,0,11,-47
4712,0,0,12,-47
4713,0,0,13,-47
4714,0,0,14,-47
4715,0,0,15,-47
4716,0,0,16,-47
4717,0,0,17,-47
4718,0,0,18,-47
4719,0,0,19,-47
4720,0,0,20,-47
4721,0,0,21,-47
4722,0,0,22,-47
4723,0,0,23,-47
4724,0,0,24,-47
4725,0,0,25,-47
4726,0,0,26,-47
4727,0,0,27,-47
4728,0,0,28,-47
4729,0,0,29,-47
4730,0,0,30,-47
4731,0,0,31,-47
4732,0,0,32,-47
4733,0,0,33,-47
4734,0,0,34,-47
4735,0,0,35,-47
4736,0,0,36,-47
4737,0,0,37,-47
4738,0,0,38,-47
4739,0,0,39,-47
4740,0,0,40,-47
4741,0,0,41,-47
4742,0,0,42,-47
4743,0,0,43,-47
4744,0,0,44,-47
4745,0,0,45,-47
4746,0,0,46,-47
4747,0,0,47,-47
4748,0,0,48,-47
4749,0,0,49,-47
